Single Ended Mode: 
begin:
 103	-468
 104	-470
 105	-468
 106	-469
 107	-466
 108	-470
 109	-467
 110	-469
 111	-466
 112	-470
 113	-469
 114	-463
 115	-465
 116	-470
 117	-467
 118	-458
 119	-467
 120	-469
 121	-469
 122	-466
 123	-469
 124	-469
 125	-470
 126	-469
 127	-469
end:


-------------------------------------------------
